# # Data simulated with Soft Potato 2.0, for more information visit https://oliverrdz.xyz/soft-potato
# # t/s, E/V, i/A
2.081040520260129811e-01,-2.917917917917918214e-01,2.176329398994681954e-08
2.091045522761380560e-01,-2.907907907907907874e-01,2.262830736344796200e-08
2.101050525262631030e-01,-2.897897897897897534e-01,2.352770149745950313e-08
2.111055527763881778e-01,-2.887887887887887750e-01,2.446284281862356280e-08
2.121060530265132527e-01,-2.877877877877877966e-01,2.543515209131013973e-08
2.131065532766382997e-01,-2.867867867867868181e-01,2.644610652162499590e-08
2.141070535267633745e-01,-2.857857857857857842e-01,2.749724202669133732e-08
2.151075537768884216e-01,-2.847847847847847502e-01,2.859015556429244256e-08
2.161080540270134964e-01,-2.837837837837837718e-01,2.972650755305555865e-08
2.171085542771385435e-01,-2.827827827827827933e-01,3.090802440042312842e-08
2.181090545272636183e-01,-2.817817817817818149e-01,3.213650112260245543e-08
2.191095547773886654e-01,-2.807807807807807809e-01,3.341380406367972623e-08
2.201100550275137402e-01,-2.797797797797797470e-01,3.474187374120440951e-08
2.211105552776388150e-01,-2.787787787787787686e-01,3.612272777800352168e-08
2.221110555277638621e-01,-2.777777777777777901e-01,3.755846399352103859e-08
2.231115557778889369e-01,-2.767767767767768117e-01,3.905126354545808085e-08
2.241120560280139840e-01,-2.757757757757757777e-01,4.060339429273631658e-08
2.251125562781390588e-01,-2.747747747747747438e-01,4.221721419439044380e-08
2.261130565282641058e-01,-2.737737737737737653e-01,4.389517492259810597e-08
2.271135567783891807e-01,-2.727727727727727869e-01,4.563982555762816385e-08
2.281140570285142277e-01,-2.717717717717718084e-01,4.745381648830333397e-08
2.291145572786393025e-01,-2.707707707707707745e-01,4.933990340731572041e-08
2.301150575287643774e-01,-2.697697697697697405e-01,5.130095150918238641e-08
2.311155577788894244e-01,-2.687687687687687621e-01,5.333993984772615465e-08
2.321160580290144992e-01,-2.677677677677677837e-01,5.545996583008693520e-08
2.331165582791395463e-01,-2.667667667667668052e-01,5.766424995217663859e-08
2.341170585292646211e-01,-2.657657657657657713e-01,5.995614067066454368e-08
2.351175587793896682e-01,-2.647647647647647373e-01,6.233911948622593066e-08
2.361180590295147430e-01,-2.637637637637637589e-01,6.481680622224478431e-08
2.371185592796397901e-01,-2.627627627627627804e-01,6.739296453777436432e-08
2.381190595297648649e-01,-2.617617617617618020e-01,7.007150762158035033e-08
2.391195597798899397e-01,-2.607607607607607680e-01,7.285650413050189227e-08
2.401200600300149868e-01,-2.597597597597597341e-01,7.575218438650202857e-08
2.411205602801400616e-01,-2.587587587587587556e-01,7.876294676486112092e-08
2.421210605302651087e-01,-2.577577577577577772e-01,8.189336439567172238e-08
2.431215607803901835e-01,-2.567567567567567988e-01,8.514819208521975737e-08
2.441220610305152305e-01,-2.557557557557557648e-01,8.853237353485852246e-08
2.451225612806403054e-01,-2.547547547547547309e-01,9.205104885162689359e-08
2.461230615307653524e-01,-2.537537537537537524e-01,9.570956232186861641e-08
2.471235617808904272e-01,-2.527527527527527740e-01,9.951347054989117883e-08
2.481240620310155021e-01,-2.517517517517517400e-01,1.034685508639370717e-07
2.491245622811405491e-01,-2.507507507507507616e-01,1.075808100857577329e-07
2.501250625312655962e-01,-2.497497497497497276e-01,1.118564936451064676e-07
2.511255627813906988e-01,-2.487487487487487492e-01,1.163020950448997130e-07
2.521260630315157458e-01,-2.477477477477477708e-01,1.209243657129751126e-07
2.531265632816407929e-01,-2.467467467467467368e-01,1.257303252375724552e-07
2.541270635317658400e-01,-2.457457457457457584e-01,1.307272720109691401e-07
2.551275637818909425e-01,-2.447447447447447244e-01,1.359227942942045984e-07
2.561280640320159896e-01,-2.437437437437437460e-01,1.413247817258884187e-07
2.571285642821410367e-01,-2.427427427427427675e-01,1.469414372693433903e-07
2.581290645322661392e-01,-2.417417417417417336e-01,1.527812896598815068e-07
2.591295647823911863e-01,-2.407407407407407551e-01,1.588532063234699241e-07
2.601300650325162334e-01,-2.397397397397397212e-01,1.651664068027154706e-07
2.611305652826412804e-01,-2.387387387387387427e-01,1.717304767577150131e-07
2.621310655327663830e-01,-2.377377377377377643e-01,1.785553824497924505e-07
2.631315657828914301e-01,-2.367367367367367303e-01,1.856514858805830074e-07
2.641320660330164771e-01,-2.357357357357357519e-01,1.930295604355613556e-07
2.651325662831415242e-01,-2.347347347347347180e-01,2.007008072648353922e-07
2.661330665332666268e-01,-2.337337337337337395e-01,2.086768721741327904e-07
2.671335667833916738e-01,-2.327327327327327611e-01,2.169698633263482910e-07
2.681340670335167209e-01,-2.317317317317317271e-01,2.255923695165187998e-07
2.691345672836418235e-01,-2.307307307307307487e-01,2.345574792659827096e-07
2.701350675337668705e-01,-2.297297297297297147e-01,2.438788006006283881e-07
2.711355677838919176e-01,-2.287287287287287363e-01,2.535704816684469671e-07
2.721360680340169647e-01,-2.277277277277277578e-01,2.636472321259674307e-07
2.731365682841420672e-01,-2.267267267267267239e-01,2.741243453999246018e-07
2.741370685342671143e-01,-2.257257257257257455e-01,2.850177218126625591e-07
2.751375687843921614e-01,-2.247247247247247115e-01,2.963438926316345882e-07
2.761380690345172639e-01,-2.237237237237237331e-01,3.081200450588081079e-07
2.771385692846423110e-01,-2.227227227227226991e-01,3.203640481844063895e-07
2.781390695347673581e-01,-2.217217217217217207e-01,3.330944800587642066e-07
2.791395697848924051e-01,-2.207207207207207422e-01,3.463306556854049776e-07
2.801400700350175077e-01,-2.197197197197197083e-01,3.600926562457679232e-07
2.811405702851425548e-01,-2.187187187187187298e-01,3.744013594018073606e-07
2.821410705352676018e-01,-2.177177177177176959e-01,3.892784708460509294e-07
2.831415707853926489e-01,-2.167167167167167174e-01,4.047465570171974412e-07
2.841420710355177515e-01,-2.157157157157157390e-01,4.208290792226977049e-07
2.851425712856427985e-01,-2.147147147147147050e-01,4.375504289599308069e-07
2.861430715357678456e-01,-2.137137137137137266e-01,4.549359647679591327e-07
2.871435717858929482e-01,-2.127127127127126927e-01,4.730120504172838431e-07
2.881440720360179952e-01,-2.117117117117117142e-01,4.918060946689817251e-07
2.891445722861430423e-01,-2.107107107107107358e-01,5.113465925816693918e-07
2.901450725362680894e-01,-2.097097097097097018e-01,5.316631684194667444e-07
2.911455727863931919e-01,-2.087087087087087234e-01,5.527866202500650735e-07
2.921460730365182390e-01,-2.077077077077076894e-01,5.747489663550600545e-07
2.931465732866432861e-01,-2.067067067067067110e-01,5.975834933332617778e-07
2.941470735367683886e-01,-2.057057057057057325e-01,6.213248062447795758e-07
2.951475737868934357e-01,-2.047047047047046986e-01,6.460088805688056654e-07
2.961480740370184828e-01,-2.037037037037037202e-01,6.716731163387036528e-07
2.971485742871435298e-01,-2.027027027027026862e-01,6.983563942575075020e-07
2.981490745372686324e-01,-2.017017017017017078e-01,7.260991341373155340e-07
2.991495747873936795e-01,-2.007007007007007293e-01,7.549433555188610464e-07
3.001500750375187265e-01,-1.996996996996996954e-01,7.849327407400109314e-07
3.011505752876437736e-01,-1.986986986986987169e-01,8.161127003985784677e-07
3.021510755377688762e-01,-1.976976976976976830e-01,8.485304414135293202e-07
3.031515757878939232e-01,-1.966966966966967045e-01,8.822350377291305538e-07
3.041520760380189703e-01,-1.956956956956956706e-01,9.172775037712702047e-07
3.051525762881440729e-01,-1.946946946946946921e-01,9.537108707407361498e-07
3.061530765382691199e-01,-1.936936936936937137e-01,9.915902659259782268e-07
3.071535767883941670e-01,-1.926926926926926797e-01,1.030972995026726998e-06
3.081540770385192141e-01,-1.916916916916917013e-01,1.071918627747161173e-06
